Config,KernelTime (s),Bandwidth (GB/s),Power Usage (W)
nn765clk_4sms,0.010650478358271943,56.97211627004236,6.359952610646627
nn765clk_5sms,0.008861634542295115,70.44808732852074,7.902478574022612
nn765clk_6sms,0.007625482383808035,83.79299087696207,9.436691471645226
nn765clk_7sms,0.006715868456279383,97.02987555125344,10.964025547060865
nn765clk_8sms,0.006016112684921522,110.17498575096324,12.485495446593506
nn765clk_9sms,0.005459659146727873,123.24038108092255,14.00185683489987
nn765clk_10sms,0.005005652345899929,136.2353643458331,15.51369425105362
nn765clk_11sms,0.004627564716628162,149.16732661557646,17.02147325100309
nn765clk_12sms,0.004307389748578067,162.0422792817035,18.525573319980303
nn765clk_13sms,0.004032456418293859,174.8652057105625,20.026309674548997
nn765clk_14sms,0.003793578095833269,187.64030294409733,21.52394827832614
nn765clk_15sms,0.0035839248246987195,200.3711532785845,23.018716521182494
nn765clk_16sms,0.003398308566071404,213.06084941078012,24.510811021759768
nn765clk_17sms,0.0032327146902103787,225.71208784834334,26.0004034605689
nn765clk_18sms,0.003083985858951285,238.32724003397504,27.487645027943405
nn765clk_19sms,0.002949603290189224,250.90840744793442,28.972669874782547
nn765clk_20sms,0.002827532018886885,263.4574649541676,30.455597830575716
nn765clk_21sms,0.00271610926460492,275.97609536250866,31.93653657327522
nn765clk_22sms,0.002613962477129434,288.4658173216249,33.415583382484485
nn765clk_23sms,0.002519948218705283,300.928008075011,34.89282657133529
nn765clk_24sms,0.0024331059351146347,313.3639222087829,36.368346667386795
nn765clk_25sms,0.002352622536296945,325.77470723518366,37.84221739518659
nn765clk_26sms,0.0022778049392165583,338.1614166513066,39.31450650042362
nn765clk_27sms,0.002208058553640568,350.5250209636204,40.78527644633377
nn765clk_28sms,0.002142870257640331,362.86641705888275,42.254585006165975
nn765clk_29sms,0.0020817948029546616,375.18643621974957,43.72248577038624
nn765clk_30sms,0.0020244438676248777,387.4858510211298,45.18902858341114
nn765clk_31sms,0.001970477171420932,399.765381295709,46.65425992168783
nn765clk_32sms,0.001919595212898664,412.02569932028564,48.11822322263828
nn765clk_33sms,0.0018715332918173102,424.26743434588496,49.58095917219119
nn765clk_34sms,0.001826056558239168,436.49117657206705,51.042505957213656
nn765clk_35sms,0.0017829558876117407,448.6974806479765,52.50289948803468
nn765clk_36sms,0.001742044424863352,460.8868687684098,53.96217359535837
nn765clk_37sms,0.0017031546738185163,473.05983342170197,55.42036020514437
nn765clk_38sms,0.0016661360337689873,485.2168398369467,56.87748949445014
nn765clk_39sms,0.0016308527047760705,497.358328170498,58.33359003075468
nn765clk_40sms,0.0015971818986548476,509.484715465507,59.788688896893404
nn765clk_41sms,0.0015650123046495542,521.59639741314,61.24281180341302
nn765clk_42sms,0.001534242768328932,533.6937499398996,62.695983189889475
nn765clk_43sms,0.0015047811497922938,545.7771306419517,64.14822631653
nn765clk_44sms,0.001476543333319239,557.8468800844206,65.59956334719563
nn765clk_45sms,0.0014494523654509774,569.9033229811471,67.05001542482435
nn765clk_46sms,0.0014234377024130238,581.9467692683173,68.49960274010436
nn765clk_47sms,0.001398434550973123,593.9775150836133,69.94834459413475
nn765clk_48sms,0.0013743832894258855,605.99584366103,71.39625945571709
nn765clk_49sms,0.0013512289575245869,618.0020261502292,72.84336501384028
nn765clk_50sms,0.0013289208059331476,629.9963223682071,74.28967822585173
nn765clk_51sms,0.0013074118972200973,641.9789814901053,75.73521536174879
nn765clk_52sms,0.0012866587516188386,653.9502426851932,77.17999204497265
nn765clk_53sms,0.0012666210317804907,665.9103357033413,78.62402329004327
nn765clk_54sms,0.0012472612615835436,677.8594814167022,80.06732353733432
nn765clk_55sms,0.0012285445747678451,689.7978923207882,81.50990668525527
nn765clk_56sms,0.0012104384897527502,701.7257729986683,82.95178612007685
nn765clk_57sms,0.0011929127074997057,713.6433205516137,84.39297474361176
nn765clk_58sms,0.0011759389297037483,725.5507249991585,85.83348499894002
nn765clk_59sms,0.0011594906949590606,737.4481696512423,87.27332889434797
nn765clk_60sms,0.00114354323085125,749.3358314548195,88.71251802563347
nn765clk_61sms,0.0011280733201920153,761.2138813170849,90.15106359691411
nn765clk_62sms,0.0011130591798373627,773.0824844072512,91.58897644006177
nn765clk_63sms,0.0010984803507243953,784.9418004386241,93.02626703287481
nn765clk_64sms,0.001084317597928817,796.7919839325531,94.46294551608895
nn765clk_65sms,0.0010705528196896677,808.6331844656887,95.89902170931758
nn765clk_66sms,0.0010571689644728694,820.4655469018415,97.33450512600479
nn765clk_67sms,0.0010441499552537189,832.2892116096216,98.76940498746583
nn765clk_68sms,0.0010314806202929322,844.1043146669284,100.20373023608403
nn765clk_69sms,0.0010191466297631952,855.9109880532687,101.63748954772592
nn765clk_70sms,0.001007134437655145,867.7093598307922,103.07069134343206
nn765clk_71sms,0.000995431228454727,879.4995543148582,104.50334380043519
nn765clk_72sms,0.0009840248681391322,891.2816922348786,105.93545486255354
nn765clk_73sms,0.0009729038590871261,903.0558908861178,107.36703225000292
nn765clk_74sms,0.0009620572985423579,914.8222642730753,108.79808346866757
nn765clk_75sms,0.0009514748403059895,926.5809232450262,110.22861581886633
nn765clk_76sms,0.0009411466593683396,938.3319756242447,111.65863640364856
nn765clk_77sms,0.0009310634192187798,950.0755263274003,113.08815213665004
nn765clk_78sms,0.0009212162415992933,961.8116774805701,114.51716974953841
nn765clk_79sms,0.0009115966784903782,973.5405285282852,115.9456957990742
nn765clk_80sms,0.0009021966861386607,985.2621763369868,117.37373667381164
nn765clk_81sms,0.0008930086009540202,996.9767152932501,118.80129860046263
nn765clk_82sms,0.0008840251171204758,1008.6842373970977,120.22838764994404
nn765clk_83sms,0.0008752392657797837,1020.3848323507079,121.65500974312813
nn765clk_84sms,0.0008666443956598407,1032.0785876427979,123.08117065631411
nn765clk_85sms,0.0008582341550317857,1043.7655886289356,124.50687602643727
nn765clk_86sms,0.0008500024748902512,1055.4459186080348,125.93213135603129
nn765clk_87sms,0.000841943553260732,1067.1196588952425,127.35694201795842
nn765clk_88sms,0.0008340518405465753,1078.786888891439,128.78131325992058
nn765clk_89sms,0.0008263220258358025,1090.4476861495411,130.2052502087641
nn765clk_90sms,0.0008187490240949117,1102.1021264377862,131.62875787458958
nn765clk_91sms,0.0008113279641830837,1113.7502838001756,133.051841154678
nn765clk_92sms,0.0008040541776258763,1125.392230614225,134.47450483724316
nn765clk_93sms,0.0007969231880926293,1137.0280376461747,135.89675360501968
nn765clk_94sms,0.0007899307015264414,1148.6577741037986,137.31859203869584
nn765clk_95sms,0.0007830725968798016,1160.2815076869365,138.74002462019928
nn765clk_96sms,0.0007763449174127805,1171.8993046358762,140.16105573584335
nn765clk_97sms,0.000769743862514174,1183.5112297776927,141.58168967934168
nn765clk_98sms,0.0007632657800091449,1195.1173465706559,143.0019306546975
nn765clk_99sms,0.0007569071589198014,1206.7177171468022,144.42178277897432
nn765clk_100sms,0.0007506646226477787,1218.3124023527669,145.84125008495366
nn765clk_101sms,0.000744534922550281,1229.9014617889627,147.26033652368608
nn765clk_102sms,0.0007385149318832414,1241.4849538471894,148.6790459669405
nn765clk_103sms,0.000732601640087255,1253.0629357467487,150.09738220955643
nn765clk_104sms,0.0007267921473937741,1264.6354635691428,151.51534897170487
nn765clk_105sms,0.0007210836597307347,1276.2025922914186,152.932949901061
nn765clk_106sms,0.0007154734839083206,1287.7643758182305,154.35018857489408
nn765clk_107sms,0.0007099590230669844,1299.320867012677,155.7670685020777
nn765clk_108sms,0.0007045377723711425,1310.8721177259677,157.1835931250245
nn765clk_109sms,0.0006992073149331478,1322.4181788259857,158.59976582154846
nn765clk_110sms,0.0006939653179532456,1333.959100224781,160.01558990665907
nn765clk_111sms,0.0006888095290622233,1345.494930905058,161.4310686342889
nn765clk_112sms,0.0006837377728543931,1357.025718945695,162.84620519895932
nn765clk_113sms,0.0006787479475994054,1368.5515115463402,164.26100273738592
nn765clk_114sms,0.0006738380221221807,1380.0723550511295,165.67546433002667
nn765clk_115sms,0.0006690060328409735,1391.5882949715594,167.0895930025757
nn765clk_116sms,0.0006642500809542624,1403.099376008556,168.5033917274045
nn765clk_117sms,0.000659568329767775,1414.6056420737743,169.91686342495328
nn765clk_118sms,0.0006549590021535411,1426.1071363101591,171.3300109650742
nn765clk_119sms,0.0006504203781333967,1437.6039011118032,172.7428371683292
nn765clk_120sms,0.0006459507925798541,1449.0959781431259,174.15534480724335
nn765clk_121sms,0.0006415486330277169,1460.583408357409,175.56753660751664
nn765clk_122sms,0.0006372123375902395,1472.0662320147107,176.9794152491952
nn765clk_123sms,0.000632940392974028,1483.5444886991836,178.3909833678038
nn765clk_124sms,0.0006287313325872424,1495.0182173358264,179.80224355544152
nn765clk_125sms,0.000624583734736005,1506.4874562066852,181.21319836184153
nn765clk_126sms,0.0006204962209042346,1517.9522429665317,182.62385029539718
nn765clk_127sms,0.0006164674541124183,1529.412614658039,184.03420182415462
nn765clk_128sms,0.0006124961373511133,1540.8686077264706,185.44425537677483
pathfinder210clk_1sms,5.047506680218308,5.1098148510471075,0.7910179897191555
pathfinder210clk_2sms,2.873918077654691,8.20415874578284,1.52202097322587
pathfinder210clk_3sms,2.0672408745594524,10.82229194470282,2.231963201708916
pathfinder210clk_4sms,1.6363336673609334,13.172340424861419,2.92856530830847
pathfinder210clk_5sms,1.364983631125508,15.341247030586779,3.615412977185543
pathfinder210clk_6sms,1.1770327998864873,17.375933120033565,4.294586025376547
pathfinder210clk_7sms,1.0384625017253641,19.305383944052537,4.967442578288024
pathfinder210clk_8sms,0.9316855242874469,21.149097384009966,5.634938621673725
pathfinder210clk_9sms,0.8466526354878443,22.92098761902867,6.297783108006701
pathfinder210clk_10sms,0.7771859220253025,24.631425925620725,6.9565224175281815
pathfinder210clk_11sms,0.7192687914784409,26.288405864558403,7.611590292626531
pathfinder210clk_12sms,0.670171642336487,27.898254208496148,8.263339250054916
pathfinder210clk_13sms,0.6279716372198023,29.46608785444513,8.912061326576199
pathfinder210clk_14sms,0.5912733445943573,30.99612004392644,9.558002328283177
pathfinder210clk_15sms,0.5590383795678681,32.49187279785546,10.201371939624291
pathfinder210clk_16sms,0.5304773308042606,33.9563286197899,10.842351092511691
pathfinder210clk_17sms,0.5049788610344306,35.39204153420417,11.481097463791409
pathfinder210clk_18sms,0.4820618314698824,36.80122010645834,12.117749659040005
pathfinder210clk_19sms,0.46134215033986536,38.18579067467371,12.752430452413613
pathfinder210clk_20sms,0.44250930459603527,39.54744630079366,13.385249334156104
pathfinder210clk_21sms,0.425309418346543,40.88768521706832,14.016304541034946
pathfinder210clk_22sms,0.4095328076778949,42.20784141370789,14.645684694343274
pathfinder210clk_23sms,0.39500469422551027,43.509109257337485,15.273470135746573
pathfinder210clk_24sms,0.381578177120721,44.79256351329519,15.899734027451727
pathfinder210clk_25sms,0.3691288454441417,46.05917578505975,16.524543266383183
pathfinder210clk_26sms,0.3575505996917962,47.30982812919593,17.147959250003986
pathfinder210clk_27sms,0.3467523760777386,48.54532442074978,17.770038522645464
pathfinder210clk_28sms,0.33665555323080437,49.766399910087365,18.390833324730902
pathfinder210clk_29sms,0.32719188043392694,50.97372931309481,19.010392062433617
pathfinder210clk_30sms,0.318301808581934,52.16793370248317,19.628759711645344
pathfinder210clk_31sms,0.309933135075319,53.34958641178967,20.2459781673282
pathfinder210clk_32sms,0.3020398956100905,54.51921812071878,20.862086547159592
pathfinder210clk_33sms,0.2945814517426064,55.677321257303234,21.477121456692725
pathfinder210clk_34sms,0.287521734889028,56.82435382652845,22.09111722192948
pathfinder210clk_35sms,0.28082861622512195,57.96074275476782,22.704106094151992
pathfinder210clk_36sms,0.274473378596639,59.08688682330811,23.31611843102042
pathfinder210clk_37sms,0.2684302716082115,60.203159251431806,23.927182857270182
pathfinder210clk_38sms,0.2626761349404461,61.309909979235165,24.53732640779632
pathfinder210clk_39sms,0.25719007794728643,62.40746769204757,25.146574655468335
pathfinder210clk_40sms,0.2519532059250189,63.49614162155918,25.754951825654867
pathfinder210clk_41sms,0.24694838527958327,64.57622315323805,26.362480899138017
pathfinder210clk_42sms,0.2421600412681507,65.64798726507405,26.969183704848913
pathfinder210clk_43sms,0.23757398314253517,66.71169381893435,27.575081003649665
pathfinder210clk_44sms,0.23317725244244342,67.76758872269643,28.180192564214416
pathfinder210clk_45sms,0.22895799092636276,68.81590497872584,28.784537231917206
pathfinder210clk_46sms,0.2249053252256535,69.85686363208616,29.38813299151231
pathfinder210clk_47sms,0.22100926579286298,70.8906746300363,29.990997024289147
pathfinder210clk_48sms,0.21726061811142247,71.91753760282111,30.593145760296142
pathfinder210clk_49sms,0.21365090445864654,72.93764257444828,31.19459492615283
pathfinder210clk_50sms,0.21017229478135946,73.95117061102759,31.795359588905285
pathfinder210clk_51sms,0.20681754546458622,74.95829441329289,32.39545419632501
pathfinder210clk_52sms,0.20357994495731618,75.9591788591104,32.9948926140037
pathfinder210clk_53sms,0.20045326537233601,76.95398150107316,33.59368815955541
pathfinder210clk_54sms,0.1974317193051105,77.9428530236756,34.19185363420198
pathfinder210clk_55sms,0.19450992122412308,78.92593766403742,34.789401351986804
pathfinder210clk_56sms,0.19168285287559117,79.9033735996916,35.38634316683462
pathfinder210clk_57sms,0.18894583222195427,80.87529330655578,35.982690497652165
pathfinder210clk_58sms,0.1862944854983778,81.84182388986103,36.57845435164304
pathfinder210clk_59sms,0.18372472202665935,82.80308739051172,37.17364534599268
pathfinder210clk_60sms,0.18123271147295214,83.75920106908409,37.768273728063015
pathfinder210clk_61sms,0.17881486327594967,84.71027766944151,38.36234939422223
pathfinder210clk_62sms,0.17646780800667075,85.6564256637381,38.95588190742303
pathfinder210clk_63sms,0.17418838045065307,86.59774948040355,39.54888051363113
pathfinder210clk_64sms,0.17197360422893618,87.53434971654195,40.141354157196425
pathfinder210clk_65sms,0.169820677796318,88.46632333603668,40.733311495250234
pathfinder210clk_66sms,0.167726961674516,89.39376385452795,41.32476091120445
pathfinder210clk_67sms,0.16568996679448808,90.31676151231822,41.91571052742138
pathfinder210clk_68sms,0.1637073438366363,91.23540343616143,42.50616821711667
pathfinder210clk_69sms,0.16177687347023298,92.14977379080334,43.09614161555257
pathfinder210clk_70sms,0.15989645740443528,93.05995392106115,43.685638130573366
pathfinder210clk_71sms,0.15806411017291078,93.9660224851595,44.274664952530536
pathfinder210clk_72sms,0.15627795158256713,94.86805557997604,44.86322906364108
pathfinder210clk_73sms,0.15453619976433064,95.76612685879336,45.45133724681876
pathfinder210clk_74sms,0.15283716477047476,96.66030764210126,46.03899609401491
pathfinder210clk_75sms,0.15117924266879124,97.55066702194843,46.62621201410204
pathfinder210clk_76sms,0.14956091008901065,98.43727196029937,47.212991240331355
pathfinder210clk_77sms,0.14798071918141092,99.32018738181551,47.799339837392345
pathfinder210clk_78sms,0.14643729295156813,100.19947626144466,48.38526370810056
pathfinder210clk_79sms,0.1449293209387748,101.07519970717192,48.97076859973777
pathfinder210clk_80sms,0.14345555520882428,101.9474170382574,49.55586011006666
pathfinder210clk_81sms,0.1420148066346907,102.81618585925983,50.14054369304072
pathfinder210clk_82sms,0.14060594144115812,103.68156213012227,50.72482466422824
pathfinder210clk_83sms,0.13922787799170924,104.54360023257502,51.308708205968045
pathfinder210clk_84sms,0.13787958379800383,105.40235303309083,51.892199372273524
pathfinder210clk_85sms,0.13656007273408666,106.25787194261063,52.475303093499676
pathfinder210clk_86sms,0.1352684024390895,107.11020697324119,53.058024180787754
pathfinder210clk_87sms,0.13400367189365045,107.95940679211164,53.64036733030017
pathfinder210clk_88sms,0.132765019156588,108.80551877256246,54.22233712725812
pathfinder210clk_89sms,0.13155161924955003,109.64858904282735,54.80393804979311
pathfinder210clk_90sms,0.13036268217842426,110.48866253235789,55.385174472622985
pathfinder210clk_91sms,0.12919745108126215,111.32578301592993,55.9660506705624
pathfinder210clk_92sms,0.128055200493337,112.15999315566106,56.54657082187684
pathfinder210clk_93sms,0.1269352347207482,112.99133454105962,57.126739011488716
pathfinder210clk_94sms,0.12583688631469592,113.81984772721785,57.70655923404386
pathfinder210clk_95sms,0.12475951463920071,114.64557227125366,58.28603539684553
pathfinder210clk_96sms,0.12370250452562927,115.46854676709921,58.86517132266335
pathfinder210clk_97sms,0.12266526500792474,116.28880887872754,59.44397075242345
pathfinder210clk_98sms,0.12164722813292501,117.10639537190266,60.022437347786344
pathfinder210clk_99sms,0.1206478478405977,117.92134214453338,60.60057469361791
pathfinder210clk_100sms,0.11966659890942341,118.73368425570527,61.17838630035929
pathfinder210clk_101sms,0.11870297596252975,119.54345595346157,61.755875606300755
pathfinder210clk_102sms,0.11775649253051372,120.35069070139825,62.333045979764115
pathfinder210clk_103sms,0.11682668016720077,121.15542120413524,62.9099007211985
pathfinder210clk_104sms,0.11591308761486835,121.95767943172162,63.48644306519353
pathfinder210clk_105sms,0.11501528001572317,122.75749664302926,64.06267618241408
pathfinder210clk_106sms,0.11413283816665569,123.55490340818608,64.63860318146028
pathfinder210clk_107sms,0.11326535781451441,124.34992963009714,65.2142271106564
pathfinder210clk_108sms,0.11241244898934202,125.14260456509825,65.78955095977179
pathfinder210clk_109sms,0.11157373537319809,125.93295684278579,66.3645776616775
pathfinder210clk_110sms,0.11074885370236297,126.72101448506167,66.93931009394096
pathfinder210clk_111sms,0.10993745320087228,127.50680492443247,67.51375108036204
pathfinder210clk_112sms,0.10913919504347443,128.29035502159726,68.08790339245301
pathfinder210clk_113sms,0.10835375184623601,129.07169108235908,68.66176975086478
pathfinder210clk_114sms,0.10758080718314152,129.85083887389072,69.23535282676212
pathfinder210clk_115sms,0.1068200551271461,130.62782364038551,69.80865524314986
pathfinder210clk_116sms,0.10607119981424404,131.4026701181217,70.3816795761524
pathfinder210clk_117sms,0.10533395502921195,132.17540254996638,70.95442835624831
pathfinder210clk_118sms,0.1046080438117741,132.94604469934535,71.52690406946252
pathfinder210clk_119sms,0.10389319808202001,133.71461986370252,72.09910915851704
pathfinder210clk_120sms,0.1031891582839801,134.48115088747167,72.67104602394289
pathfinder210clk_121sms,0.10249567304633689,135.24566017458187,73.24271702515422
pathfinder210clk_122sms,0.10181249885931347,136.00816970051784,73.81412448148654
pathfinder210clk_123sms,0.10113939976684305,136.7687010239536,74.38527067320041
pathfinder210clk_124sms,0.10047614707317902,137.52727529797852,74.95615784245196
pathfinder210clk_125sms,0.0998225190631583,138.28391328093312,75.52678819423188
pathfinder210clk_126sms,0.09917830073537882,139.0386353468709,76.09716389727366
pathfinder210clk_127sms,0.0985432835475983,139.79146149566236,76.6672870849329
pathfinder210clk_128sms,0.0979172651737029,140.54241136275581,77.23715985603825
pathfinder240clk_1sms,4.43237424929312,5.971263590847053,0.7039129158971663
pathfinder240clk_2sms,2.53078462227397,9.51419171925856,1.3926114789794473
pathfinder240clk_3sms,1.8234182212678383,12.49433427464842,2.0756819828689306
pathfinder240clk_4sms,1.4450203083279476,15.159244386658782,2.755123094898067
pathfinder240clk_5sms,1.2064871286380887,17.611868283096815,3.4318781113175127
pathfinder240clk_6sms,1.0411302238511908,19.907594077026104,4.106500237134987
pathfinder240clk_7sms,0.9191341697375472,22.08055683543756,4.779353800311442
pathfinder240clk_8sms,0.8250736443957069,24.153674548020813,5.4506970412188664
pathfinder240clk_9sms,0.7501293488883116,26.14327547119881,6.120722601765858
pathfinder240clk_10sms,0.6888766382070975,28.06151308352184,6.789579711273931
pathfinder240clk_11sms,0.637787024160355,29.917742859677162,7.457387373357288
pathfinder240clk_12sms,0.5944616163058575,31.71936120996704,8.124242700359046
pathfinder240clk_13sms,0.5572099077914113,33.47234404503558,8.790226440717717
pathfinder240clk_14sms,0.5248046513557177,35.18160734393863,9.455406789822412
pathfinder240clk_15sms,0.49633232447252235,36.85125705510431,10.119842102889722
pathfinder240clk_16sms,0.4710982363037612,38.48476739943198,10.78358287880829
pathfinder240clk_17sms,0.44856425619504475,40.08511127307742,11.446673244451405
pathfinder240clk_18sms,0.4283067525684877,41.65485767261051,12.109152087377396
pathfinder240clk_19sms,0.4099874601529888,43.19624584653366,12.771053935206458
pathfinder240clk_20sms,0.3933328515515923,44.71124266199684,13.43240964873465
pathfinder240clk_21sms,0.37811924233532734,46.20158763301132,14.093246975612924
pathfinder240clk_22sms,0.3641618469578289,47.66882872341419,14.75359099796787
pathfinder240clk_23sms,0.3513066107424744,49.11435114679657,15.413464498191933
pathfinder240clk_24sms,0.33942402704801494,50.53940077718626,16.072888260780005
pathfinder240clk_25sms,0.3284043967635456,51.94510336080329,16.731881323599495
pathfinder240clk_26sms,0.31815415095918337,53.332480419320376,17.390461188753733
pathfinder240clk_27sms,0.30859296759267685,54.70246251933399,18.048644000844053
pathfinder240clk_28sms,0.2996514884907835,56.05590042532769,18.70644469869416
pathfinder240clk_29sms,0.2912694951845804,57.39357453701531,19.363877145295834
pathfinder240clk_30sms,0.28339443911192286,58.71620292484967,20.02095423974656
pathfinder240clk_31sms,0.27598024810514754,60.024448211571745,20.677688014192768
pathfinder240clk_32sms,0.26898635019551626,61.31892349728397,21.334089718206734
pathfinder240clk_33sms,0.26237686976176505,62.6001974866356,21.990169892568513
pathfinder240clk_34sms,0.2561199614092214,63.868798946417115,22.64593843406434
pathfinder240clk_35sms,0.25018725471042064,65.1252205980736,23.301404652627767
pathfinder240clk_36sms,0.24455338878238916,66.36992253082332,23.956577321921515
pathfinder240clk_37sms,0.23919562012487613,67.6033352060612,24.611464724274498
pathfinder240clk_38sms,0.23409349055888548,68.82586211168218,25.266074690739668
pathfinder240clk_39sms,0.22922854474661486,70.03788211523019,25.92041463691702
pathfinder240clk_40sms,0.22458408883245676,71.2397515568705,26.574491595086613
pathfinder240clk_41sms,0.22014498335991875,72.43180611671944,27.22831224311464
pathfinder240clk_42sms,0.21589746489497014,73.61436248575316,27.881882930527347
pathfinder240clk_43sms,0.21182899180004108,74.78771986512909,28.535209702091272
pathfinder240clk_44sms,0.20792811041322615,75.9521613151106,29.188298319190718
pathfinder240clk_45sms,0.20418433853859524,77.1079549717474,29.84115427925363
pathfinder240clk_46sms,0.2005880636798739,78.25535514692004,30.493782833443642
pathfinder240clk_47sms,0.19713045387725317,79.39460332521519,31.146189002807137
pathfinder240clk_48sms,0.19380337935597738,80.52592906929193,31.798377593040478
pathfinder240clk_49sms,0.19059934348139965,81.64955084386534,32.45035320802155
pathfinder240clk_50sms,0.18751142175074423,82.7656767671309,33.10212026223213
pathfinder240clk_51sms,0.18453320774660267,83.87450529733873,33.75368299218229
pathfinder240clk_52sms,0.18165876513891926,84.97622586127332,34.405045466935306
pathfinder240clk_53sms,0.17888258495701959,86.07101943057472,35.056211597819406
pathfinder240clk_54sms,0.17619954746600827,87.15905905112972,35.707185147403756
pathfinder240clk_55sms,0.17360488807653726,88.24051033015108,36.35796973780674
pathfinder240clk_56sms,0.1710941667967057,89.31553188503275,37.0085688583976
pathfinder240clk_57sms,0.16866324080226444,90.38427575760805,37.6589858729457
pathfinder240clk_58sms,0.16630823975845407,91.44688779703654,38.3092240262661
pathfinder240clk_59sms,0.16402554357541446,92.50350801419383,38.95928645040487
pathfinder240clk_60sms,0.16181176232056502,93.55427091013152,39.60917617040351
pathfinder240clk_61sms,0.1596637180468192,94.59930578090396,40.258896109677416
pathfinder240clk_62sms,0.15757842832591387,95.63873700082115,40.908449095040254
pathfinder240clk_63sms,0.15555309130229306,96.67268428597691,41.55783786140292
pathfinder240clk_64sms,0.1535850721055379,97.70126293971725,42.20706505617295
pathfinder240clk_65sms,0.15167189047882587,98.72458408154809,42.85613324337784
pathfinder240clk_66sms,0.14981120949778862,99.74275486083702,43.505044907533616
pathfinder240clk_67sms,0.14800082526880146,100.75587865653407,44.153802457278
pathfinder240clk_68sms,0.14623865750849743,101.76405526402027,44.80240822878585
pathfinder240clk_69sms,0.14452274091742948,102.76738107009088,45.450864488982866
pathfinder240clk_70sms,0.1428512172705299,103.76594921698701,46.09917343857216
pathfinder240clk_71sms,0.14122232815553623,104.75984975630777,46.747337214887374
pathfinder240clk_72sms,0.13963440829802734,105.7491697935606,47.39535789458427
pathfinder240clk_73sms,0.13808587941828415,106.7339936240409,48.04323749618226
pathfinder240clk_74sms,0.1365752445709802,107.71440286067299,48.690977982466045
pathfinder240clk_75sms,0.13510108292381268,108.69047655438919,49.33858126275708
pathfinder240clk_76sms,0.13366204493570166,109.66229130757706,49.98604919506322
pathfinder240clk_77sms,0.13225684789918146,110.62992138107883,50.63338358811494
pathfinder240clk_78sms,0.1308842718151548,111.59343879518887,51.280586203295215
pathfinder240clk_79sms,0.12954315557133053,112.55291342505822,51.92765875647019
pathfinder240clk_80sms,0.12823239339846756,113.50841309088263,52.57460291972665
pathfinder240clk_81sms,0.1269509315810463,114.46000364322077,53.22142032302242
pathfinder240clk_82sms,0.12569776540121685,115.40774904376264,53.868112555754735
pathfinder240clk_83sms,0.12447193629686584,116.35171144184287,54.51468116825205
pathfinder240clk_84sms,0.12327252921642694,117.29195124697188,55.16112767319348
pathfinder240clk_85sms,0.12209867015465779,118.22852719763675,55.80745354696047
pathfinder240clk_86sms,0.12094952385503989,119.16149642660544,56.453660230924555
pathfinder240clk_87sms,0.11982429166574782,120.0909145229504,57.0997491326751
pathfinder240clk_88sms,0.11872220953729237,121.0168355909922,57.74572162719018
pathfinder240clk_89sms,0.11764254615098858,121.93931230634955,58.391579057954196
pathfinder240clk_90sms,0.11658460116834006,122.85839596926812,59.03732273802501
pathfinder240clk_91sms,0.1155477035922841,123.77413655538942,59.682953951053456
pathfinder240clk_92sms,0.11453121023200971,124.68658276410943,60.32847395225781
pathfinder240clk_93sms,0.1135345042637589,125.59578206466574,60.97388396935585
pathfinder240clk_94sms,0.1125569938806509,126.50178074008399,61.61918520345658
pathfinder240clk_95sms,0.11159811102514387,127.40462392910376,62.264378829913824
pathfinder240clk_96sms,0.1106573101982662,128.3043556661981,62.9094659991439
pathfinder240clk_97sms,0.10973406734022426,129.20101891979115,63.554447837408844
pathfinder240clk_98sms,0.10882787877742248,130.09465562877412,64.19932544756745
pathfinder240clk_99sms,0.10793826023132419,130.98530673741027,64.84409990979542
pathfinder240clk_100sms,0.10706474588493835,131.87301222871724,65.48877228227627
pathfinder240clk_101sms,0.10620688750304415,132.75781115640618,66.13334360186455
pathfinder240clk_102sms,0.10536425360256295,133.63974167545476,66.77781488472277
pathfinder240clk_103sms,0.10453642866975953,134.51884107138468,67.42218712693297
pathfinder240clk_104sms,0.1037230124212041,135.39514578831125,68.06646130508483
pathfinder240clk_105sms,0.10292361910565502,136.2686914558269,68.71063837684078
pathfinder240clk_106sms,0.10213787684423113,137.1395129147786,69.35471928147962
pathfinder240clk_107sms,0.10136542700643526,138.00764424199423,69.9987049404195
pathfinder240clk_108sms,0.1006059236197671,138.87311877401032,70.64259625772137
pathfinder240clk_109sms,0.09985903281082456,139.73596912985033,71.28639412057353
pathfinder240clk_110sms,0.09912443227594403,140.5962272328997,71.93009939975853
pathfinder240clk_111sms,0.09840181077956524,141.45392433192148,72.57371295010283
pathfinder240clk_112sms,0.09769086767863434,142.3090910212539,73.21723561091042
pathfinder240clk_113sms,0.09699131247147463,143.16175726022811,73.86066820638065
pathfinder240clk_114sms,0.09630286436966305,144.01195239184392,74.5040115460114
pathfinder240clk_115sms,0.09562525189154825,144.85970516073672,75.1472664249879
pathfinder240clk_116sms,0.09495821247614007,145.70504373046975,75.79043362455819
pathfinder240clk_117sms,0.094301492116183,146.54799570018181,76.43351391239527
pathfinder240clk_118sms,0.09365484500930635,147.38858812062,77.07650804294707
pathfinder240clk_119sms,0.0930180332262163,148.22684750958533,77.71941675777447
pathfinder240clk_120sms,0.09239082639496106,149.062799866817,78.36224078587783
pathfinder240clk_121sms,0.09177300140036544,149.89647068834108,79.00498084401262
